"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2021006636","3","3","3109","0040","1435","N","2","35","UNIVERSITY BL","2","3","02"
"2021070156","3","3","AHP8","0030","","S","2","25","MORROWFIELD AV","4","3","02"
"2021046451","3","3","","","","S","02","35","40TH ST","4","","02"
"2021035661","3","3","0022","0140","1098","E","2","55","SR 0022 SH","2","1","02"
"2021105848","3","4","","","","N","01","25","CANTERBURY LN","4","","02"
"2021024779","3","3","0028","0201","1209","S","2","55","ALLEGHENY VALLEY EX","2","1","02"
"2021043927","3","3","0030","0310","1740","E","2","35","LINCOLN HW","2","3","02"
"2021038284","3","3","1001","0100","951","N","2","35","FREEPORT RD","2","3","02"
"2021089345","3","3","0051","0510","1652","S","2","35","ISLAND AV","2","3","02"
"2021055124","3","3","0376","0684","1914","E","2","55","PENN LINCOLN PY","1","1","02"
"2021009810","3","4","","","","S","01","25","DELLROSE ST","4","","02"
"2021067911","3","4","","","","E","02","25","SYCAMORE ST","4","","02"
"2021021024","3","3","1015","0060","2254","S","2","35","LITTLE DEER CREEK RD","2","3","02"
"2021037157","3","4","","","","N","02","25","PAULSON ST","4","","02"
"2021084783","3","3","2045","0020","638","E","2","40","RICHLAND AV","2","3","02"
"2021019612","4","4","","","","W","02","25","TIFFANY DR","4","","02"
"2021061819","4","5","","","","S","02","25","S 26TH ST","4","","02"
"2021002940","4","3","","","","S","01","25","HIGHLAND DR","4","","02"
"2021105516","4","4","0148","0111","1262","S","2","35","FIFTH AV","2","3","02"
"2021015300","3","3","","","","N","02","35","COCHRAN MILL RD","3","","02"
"2021029262","3","3","0791","0030","2714","N","2","35","RODI RD","2","3","02"
"2021106964","4","3","","","","N","02","25","MONTEREY ST","4","","02"
"2021021885","3","3","0008","0080","1870","E","2","35","FIFTH AV","2","3","02"
"2021037017","3","3","0376","0761","2338","W","2","55","PENN LINCOLN PY","1","1","02"
"2021009390","5","5","","","","N","02","","MAYER ST","4","","02"
"2021109357","5","5","4053","0010","0","B","2","35","RICHARD RD","2","3","02"
"2021045063","3","3","","","","N","02","25","ROBERTA DR","4","","02"
"2021073506","3","3","0008","0290","2621","N","2","40","WILLIAM FLINN HW","2","3","02"
"2021093486","3","3","2058","0160","1244","W","2","35","LEECHBURG RD","2","3","02"
"2021051382","4","3","","","","W","02","25","PENN AV","4","","02"
"2021060459","3","3","0051","0381","1760","S","2","25","SAW MILL RUN BL","2","3","02"
"2021111249","3","3","","","","S","01","25","WINTERBURN AV","4","","02"
"2021024005","4","3","","","","N","02","35","BROWNSVILLE AV","4","","02"
"2021038000","3","3","0286","0030","1965","E","3","45","GOLDEN MILE HW","2","3","02"
"2021106815","3","3","0051","0494","0","S","2","25","CHARTIERS AV","2","3","02"
"2021080594","3","3","4022","0090","671","N","2","35","ARNDT RD","2","3","02"
"2021058924","3","3","0028","0160","500","N","2","55","ALLEGHENY VALLEY EX","2","1","02"
"2021048721","3","3","0148","0120","1010","W","3","35","FIFTH AV","2","3","02"
"2021067707","4","3","","","","S","01","25","SOLES ST","4","","02"
"2021021835","5","5","0008","0065","0","W","2","35","PENN AV","2","3","02"
"2021005692","3","3","","","","N","02","25","MCCANDLESS AV","4","","02"
"2021013718","3","4","","","","S","02","35","CORPORATE DR","4","","02"
"2021009687","3","3","","","","N","01","15","GRAMAC LN","4","","02"
"2021064439","3","3","0376","0695","426","W","2","55","PENN LINCOLN PY","1","1","02"
"2021041175","3","4","","","","W","02","25","SYLVANIA DR","4","","02"
"2021054025","3","3","0065","0221","2071","S","2","40","OHIO RIVER BL","2","3","02"
"2021053293","3","3","0279","0008","2599","N","2","50","FORT DUQUESNE BR","1","1","02"
"2021070758","3","4","","","","E","02","25","PARKVIEW BL","4","","02"
"2021089832","4","3","","","","N","02","25","BERRY ST","4","","02"
"2021018259","3","3","0030","0300","0","E","2","35","LINCOLN HW","2","3","02"
"2021045368","3","4","","","","S","02","25","30TH ST","4","","02"
"2021039545","7","6","","","","S","04","35","DRIVER EXAM STATION DR","4","","02"
"2021094557","3","3","0376","0734","1940","E","3","55","PENN LINCOLN PY","1","1","02"
"2021056360","3","3","0048","0400","0","N","2","35","MOSSIDE BL","2","3","02"
"2021073276","4","4","2040","0064","0","N","2","25","BROWNSVILLE RD","2","3","02"
"2021066696","3","3","","","","N","02","25","EISELE RD","4","","02"
"2021041843","4","3","","","","N","02","25","INDUSTRY ST","4","","02"
"2021044912","3","3","0008","0140","1498","E","2","35","ALLEGHENY RIVER BL","2","3","02"
"2021052327","3","3","0051","0271","1487","S","2","40","CLAIRTON BL","2","3","02"
"2021008135","4","4","2040","0110","1955","E","2","45","LEBANON CHURCH RD","2","3","02"
"2021062288","4","4","0148","0071","815","W","2","25","LYSLE BL","2","3","02"
"2021038375","3","3","","","","E","02","15","SAINT AGNES LN","4","","02"
"2021071570","3","3","0028","0010","0","N","2","45","SR 0028 HW","2","2","02"
"2021048890","3","3","2073","0050","0","N","2","25","ALLEGHENY RIVER BL","2","3","02"
"2021019439","3","3","0837","0590","2688","N","2","35","WEST CARSON ST","2","3","02"
"2021088416","3","3","0051","0420","170","N","2","35","SAW MILL RUN BL","2","3","02"
"2021009618","3","3","0079","0575","1809","S","2","55","RAYMOND P SHAFER HW","1","1","02"
"2021057900","5","5","","","","S","02","25","MARKET ST","4","","02"
"2021073603","8","8","","","","S","02","25","VENTURE ST","4","","02"
"2021065941","3","4","H274","0010","6813","E","2","35","CHARTIERS AV","4","3","02"
"2021044995","4","4","8078","0262","0","N","1","20","CROSSTOWN BL INT/RP D RD","2","1","02"
"2021034153","4","3","","","","W","02","25","ORCHARD ST","4","","02"
"2021097814","6","6","4056","0010","0","B","2","55","PERRYMONT RD","2","3","02"
"2021000002","3","3","0130","0142","490","N","2","35","BEULAH RD","2","3","02"
"2021030305","9","9","","","","N","02","25","FAIRVIEW AV","4","","02"
"2021112574","3","3","0008","0160","93","E","2","35","BUTLER ST","2","3","02"
"2021004566","3","4","","","","U","02","25","HAMPTON AV","4","","02"
"2021055477","4","4","1001","0441","2075","S","2","40","FREEPORT RD","2","3","02"
"2021113572","4","3","","","","N","02","25","JAMES ST","4","","02"
"2021113661","3","3","0048","0280","173","S","2","45","MOSSIDE BL","2","3","02"
"2021051051","3","4","","","","N","02","30","FRANKSTOWN AV","4","","02"
"2021072109","4","4","0051","0387","0","S","2","25","SAW MILL RUN BL","2","3","02"
"2021063676","7","7","","","","E","02","","LINDEN ST","4","","02"
"2021027877","3","3","0065","0060","442","N","3","40","OHIO RIVER BL","2","3","02"
"2021052035","4","4","","","","S","02","25","GRANT ST","4","","02"
"2021036052","3","3","","","","E","02","25","NAYSMITH DR","4","","02"
"2021108168","3","3","0028","0211","3292","S","2","55","ALLEGHENY VALLEY EX","2","1","02"
"2021032959","3","3","0376","0754","285","E","2","55","PENN LINCOLN PY","1","1","02"
"2021045745","6","5","","","","W","02","25","SHADY AV","4","","02"
"2021075113","3","4","","","","S","02","25","RIVERFRONT DR","4","","02"
"2021027034","5","5","","","","W","02","25","CHESTNUT ST","4","","02"
"2021046131","3","3","0030","0020","1675","E","2","45","LINCOLN HW","2","3","02"
"2021080580","4","3","","","","N","02","25","STANTON AV","4","","02"
"2021005297","3","3","","","","S","02","25","SHALER ST","4","","02"
"2021047179","3","3","0279","0009","3524","S","2","50","FORT DUQUESNE BR","1","1","02"
"2021032548","3","4","","","","E","01","25","PRESSLEY ST","4","","02"
"2021052877","3","3","1001","0130","2064","N","3","35","FREEPORT RD","2","3","02"
"2021053136","3","3","4031","0160","1599","E","2","35","BABCOCK BL","2","3","02"
"2021041768","4","4","","","","U","03","35","BECKS RUN RD","4","","02"
"2021102595","3","3","0079","0764","608","N","2","65","RAYMOND P SHAFER HW","1","1","02"
"2021048676","3","4","","","","E","02","25","NORTHUMBERLAND ST","4","","02"
"2021048273","3","3","0028","0151","1246","S","2","55","SR 0028 SH","2","1","02"
"2021079865","4","4","","","","N","02","25","THORNWOOD DR","4","","02"
"2021099101","3","3","","","","N","02","35","WASHINGTON BL","4","","02"
"2021045901","3","3","0079","0580","1458","N","2","55","RAYMOND P SHAFER HW","1","1","02"
"2021116034","3","3","","","","E","02","25","JANE ST","4","","02"
"2021093916","3","4","","","","E","01","20","CERES WY","4","","02"
"2021022096","3","4","","","","N","02","25","WILLETT RD","4","","02"
"2021067759","3","3","0910","0160","0","E","2","35","GIBSONIA RD","2","3","02"
"2021075652","3","3","8086","0500","296","N","1","20","RAMP J RD/TO DUQ/MCKPT BR","2","1","02"
"2021005107","3","3","0121","0090","0","U","2","25","MANSFIELD AV","2","3","02"
"2021040785","4","5","","","","S","02","25","SWINDERMAN RD","4","","02"
"2021006084","4","3","","","","W","02","25","BROAD ST","4","","02"
"2021086131","3","4","","","","N","2","25","ROSLYN ST","4","","02"
"2021056673","4","4","","","","W","02","25","SARAH ST","4","","02"
"2021038865","5","5","","","","E","02","25","PRIVATE DR","7","","02"
"2021067134","3","3","3009","0120","1825","E","2","35","BAPTIST RD","2","3","02"
"2021032136","4","4","","","","S","02","","OLD MILL RD","4","","02"
"2021037328","4","3","","","","N","02","25","MONONGAHELA AV","4","","02"
"2021091435","3","3","0376","0744","1995","E","2","55","SQUIRREL HILL TN","1","1","02"
"2021002484","3","3","4003","0090","0","N","3","40","MCKNIGHT RD","2","3","02"
"2021058893","3","3","0028","0461","2477","S","2","65","ALLEGHENY VALLEY EX","2","1","02"
"2021002902","3","4","","","","N","02","25","LIBERTY BL","4","","02"
"2021080059","3","3","","","","E","02","25","GRANDVIEW AV","4","","02"
"2021021988","3","4","","","","N","3","25","BECKS RUN RD","4","","02"
"2021031766","4","3","","","","E","03","25","NORTH AV","4","","02"
"2021033589","5","5","","","","E","02","25","FRED FIORE DR","4","","02"
"2021012706","4","3","","","","W","02","25","WOODSTOCK AV","4","","02"
"2021067486","3","3","4012","0040","1070","N","2","30","UNION AV","2","3","02"
"2021036312","4","3","","","","E","01","25","CENTRE AV","4","","02"
"2021079008","3","3","0008","0070","758","E","2","35","PENN AV","2","3","02"
"2021063185","4","3","","","","N","02","25","MONONGAHELA AV","4","","02"
"2021009899","3","3","0837","0120","1300","N","2","25","STATE ST","2","3","02"
"2021094564","3","3","0079","0644","472","N","2","55","RAYMOND P SHAFER HW","1","1","02"
"2021024288","3","3","0051","0160","2789","N","2","40","SR 0051 SH","2","3","02"
"2021072594","4","3","","","","W","03","25","THORN HILL RD","4","","02"
"2021058947","3","4","2048","0014","0","E","2","40","WILLIAM PENN HW","2","3","02"
"2021014066","5","5","","","","E","02","25","CAROTHERS AV","4","","02"
"2021077324","3","3","4099","0011","910","S","3","25","EAST ST","2","3","02"
"2021006431","3","3","0088","0010","755","B","2","35","LIBRARY RD","2","3","02"
"2021093489","3","3","0028","0061","1554","S","2","40","EAST OHIO ST","2","1","02"
"2021019594","3","3","0051","0060","960","N","2","50","HAYDEN BL","2","2","02"
"2021036325","3","4","","","","S","01","20","GLENMORE AV","4","","02"
"2021091712","4","3","","","","N","02","25","HIGHLAND AV","4","","02"
"2021024283","4","3","","","","S","02","35","MT CARMEL RD","4","","02"
"2021070766","4","4","2059","0010","0","W","2","35","LONG RD","2","3","02"
"2021031948","3","3","4099","0010","1697","N","2","25","MADISON AV","2","3","02"
"2021050307","4","4","8092","0260","0","N","1","20","GLENFIELD VD/RAMP E RD","2","1","02"
"2021028903","3","3","0060","0090","1555","E","2","30","STEUBEN ST","2","3","02"
"2021036326","3","4","","","","N","02","25","KAUFMAN AV","4","","02"
"2021105501","3","3","3052","0150","53","E","2","35","GREENTREE RD","2","3","02"
"2021021416","4","3","","","","W","02","25","NORTH AV","4","","02"
"2021078620","3","4","","","","S","02","25","MCKEE PL","4","","02"
"2021033947","3","3","4070","0110","1379","W","2","35","WILDWOOD RD","2","3","02"
"2021002887","3","4","","","","N","01","25","ELMORE ST","4","","02"
"2021051965","4","4","0376","0695","1207","W","2","55","PENN LINCOLN PY","1","1","02"
"2021012497","3","3","0400","0091","1433","W","2","30","PENN AV","2","3","02"
"2021067308","3","3","0376","0695","2017","W","2","55","PENN LINCOLN PY","1","1","02"
"2021046853","4","3","","","","W","02","15","SHORT AV","4","","02"
"2021015896","3","3","2001","0240","765","N","2","40","LINCOLN BL","2","3","02"
"2021049664","3","3","0279","0008","2985","N","2","50","FORT DUQUESNE BR","1","1","02"
"2021021965","3","3","","","","E","02","35","BRADDOCK AV","4","","02"
"2021043916","3","3","0885","0310","870","N","2","35","BL OF THE AL","2","3","02"
"2021001600","3","3","3069","0101","5281","S","2","45","LIBERTY TN","2","3","02"
"2021128668","6","6","","","","S","02","25","CENTURION DR","4","","02"
"2021063419","5","4","","","","W","02","25","7TH AV","4","","02"
"2021039535","3","4","","","","W","02","10","JACOB WY","4","","02"
"2021102112","5","5","2037","0020","0","N","2","25","WESTINGHOUSE AV","2","3","02"
"2021027165","4","4","0837","0571","601","S","2","35","EAST CARSON ST","2","3","02"
"2021065304","3","3","0088","0130","2503","B","3","35","LIBRARY RD","2","3","02"
"2021120772","4","3","","","","W","02","25","BENTON AV","4","","02"
"2021007591","4","4","0030","0201","2162","W","2","40","LINCOLN HW","2","3","02"
"2021045931","4","3","","","","E","02","25","KELLY ST","4","","02"
"2021115190","3","3","0400","0260","0","E","3","30","FRANKSTOWN RD","2","3","02"
"2021097638","3","4","","","","E","02","25","TRIPOLI ST","4","","02"
"2021052637","3","4","","","","E","02","15","PROVINCE ST","4","","02"
"2021009693","3","3","","","","E","02","25","N COMMONS AV","4","","02"
"2021065517","4","4","","","","S","02","35","CURRY HOLLOW RD","4","","02"
"2021022526","3","3","3074","0120","106","N","2","35","FOREST GROVE RD","2","3","02"
"2021016920","4","4","","","","W","02","15","IDAHO AV","4","","02"
"2021010229","4","3","","","","E","02","30","FRANKSTOWN AV","4","","02"
"2021094223","3","3","2082","0080","2565","W","2","45","COXCOMB HILL RD","2","3","02"
"2021110584","3","3","0910","0445","40","W","2","45","INDIANOLA RD","2","3","02"
"2021042313","4","3","","","","W","02","25","STANTON AV","4","","02"
"2021100837","3","3","4019","0150","789","S","2","35","MT ROYAL BL","2","3","02"
"2021096589","3","3","0028","0100","1968","N","2","45","EAST OHIO ST","2","1","02"
"2021112239","4","3","","","","S","01","25","KENMONT AV","4","","02"
"2021111708","3","3","","","","N","02","25","CAROTHERS AV","4","","02"
"2021099266","3","3","2073","0110","2650","N","2","25","ALLEGHENY AV","2","3","02"
"2021127654","3","3","2108","0080","770","E","4","25","FORBES AV","2","3","02"
"2022003857","3","3","0376","0694","1392","E","2","55","PENN LINCOLN PY","1","1","02"
"2021127160","4","3","","","","S","02","25","WEST ST","4","","02"
"2021112421","4","4","0400","0061","1813","W","2","35","BAUM BL","2","3","02"
"2021092478","4","3","","","","N","02","35","VERONA RD","4","","02"
"2021072862","3","3","0837","0590","1974","N","2","35","WEST CARSON ST","2","3","02"
"2021097272","5","5","","","","N","02","25","EDGEBROOK AV","4","","02"
"2021125790","3","3","0060","0180","825","W","4","35","OLD STEUBENVILLE PK","2","3","02"
"2022010122","3","3","2026","0020","0","E","2","25","KLINE AV","2","3","02"
"2021100814","3","3","","","","N","02","35","BRUSH CREEK RD","3","","02"
"2021096265","4","3","","","","S","02","25","TILBROOK RD","4","","02"
"2021127297","3","3","0028","0451","1593","S","2","65","ALLEGHENY VALLEY EX","2","1","02"
"2021100582","3","3","2114","0011","1446","S","1","35","SR 2114 HW","2","1","02"
"2021110374","4","4","0065","0012","0","N","2","55","OHIO RIVER BL","2","1","02"
"2021120622","4","4","","","","N","02","25","WILLOW ST","4","","02"
"2021111046","3","4","","","","S","02","25","HAWTHORNE ST","4","","02"
"2021077693","5","5","","","","W","02","25","GRANT AV","4","","02"
"2021114088","3","3","3109","0030","271","N","3","35","UNIVERSITY BL","2","3","02"
"2021074690","3","3","0051","0230","1715","N","3","40","CLAIRTON BL","2","3","02"
"2021093360","4","5","","","","E","02","35","E HARDIES RD","4","","02"
"2021107514","3","4","","","","E","02","","FOREST AV","4","","02"
"2021124740","3","4","","","","E","02","25","FORBES AV","4","","02"
"2021090780","3","4","","","","E","02","25","RACE ST","4","","02"
"2021086032","3","3","","","","S","02","25","MONTGOMERY AV","4","","02"
"2021111296","3","3","0019","0641","1944","S","2","40","PERRY HW","2","3","02"
"2021092050","3","3","0019","0281","1987","S","2","35","WEST END BR","2","3","02"
"2021116088","5","5","","","","W","02","15","EAST ALPHA DR","4","","02"
"2021045155","3","3","0376","0754","1005","E","2","55","PENN LINCOLN PY","1","1","02"
"2021110690","6","6","0400","0097","1135","S","2","35","PENN AV","2","3","02"
"2021073041","3","3","4021","0070","550","W","2","40","LOWRIES RUN RD","2","3","02"
"2021128390","4","3","","","","E","04","35","5TH AV","4","","02"
